family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,wl,simhash,219,0.8660578386605782,0.3866057838660579,-0.4794520547945205,-0.5266362252663622,-0.4337899543378995,156,1,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,wl,shortest_path,3,0.1111111111111111,0.0,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,wl,shortest_path,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.24243787810609468,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,wl,shortest_path,20,0.15,0.0,-0.15,-0.23333333333333334,-0.06666666666666667,8,0,0.008699565021748913,Paired sign-flip on per-problem seed-mean solved outcomes,0.7829608519574022,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,wl,shortest_path,2,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2,0,0.5058747062646868,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,wl,shortest_path,3,0.7777777777777777,0.8888888888888888,0.11111111111111112,0.0,0.3333333333333333,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,wl,shortest_path,16,0.041666666666666664,0.0,-0.041666666666666664,-0.10416666666666666,0.0,2,0,0.5002749862506874,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,wl,shortest_path,4,0.08333333333333333,0.0,-0.08333333333333333,-0.25,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,wl,shortest_path,9,0.6666666666666666,0.2222222222222222,-0.4444444444444444,-0.6296296296296297,-0.2222222222222222,7,0,0.01544922753862307,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,wl,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,wl,shortest_path,24,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,wl,shortest_path,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,wl,shortest_path,219,0.8660578386605782,1.0,0.13394216133942166,0.11111111111111112,0.15677321156773216,0,84,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,wl,graphbpe,3,0.1111111111111111,0.0,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,wl,graphbpe,3,1.0,0.7777777777777777,-0.22222222222222224,-0.3333333333333333,0.0,2,0,0.5017749112544373,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,wl,graphbpe,20,0.15,0.0,-0.15,-0.23333333333333334,-0.06666666666666667,8,0,0.008699565021748913,Paired sign-flip on per-problem seed-mean solved outcomes,0.7829608519574022,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,wl,graphbpe,2,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0,2,0.5063246837658117,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,wl,graphbpe,3,0.7777777777777777,1.0,0.22222222222222224,0.0,0.3333333333333333,0,2,0.5058247087645618,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,wl,graphbpe,16,0.041666666666666664,1.0,0.9583333333333334,0.8958333333333334,1.0,0,16,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,wl,graphbpe,4,0.08333333333333333,0.0,-0.08333333333333333,-0.25,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,wl,graphbpe,9,0.6666666666666666,0.1111111111111111,-0.5555555555555556,-0.7407407407407408,-0.37037037037037035,8,0,0.006599670016499175,Paired sign-flip on per-problem seed-mean solved outcomes,0.6203689815509225,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,wl,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,wl,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.0007499625018749063,Paired sign-flip on per-problem seed-mean solved outcomes,0.07724613769311535,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,wl,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.003949802509874506,Paired sign-flip on per-problem seed-mean solved outcomes,0.3791810409479526,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,wl,graphbpe,219,0.8660578386605782,0.0958904109589041,-0.7701674277016741,-0.8097412480974124,-0.730593607305936,198,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,wl,random,3,0.1111111111111111,0.0,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,wl,random,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.25288735563221837,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,wl,random,20,0.15,0.0,-0.15,-0.23333333333333334,-0.06666666666666667,8,0,0.0071996400179991,Paired sign-flip on per-problem seed-mean solved outcomes,0.6695665216739163,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,wl,random,2,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2,0,0.5004749762511874,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,wl,random,3,0.7777777777777777,0.3333333333333333,-0.4444444444444444,-0.6666666666666666,0.0,2,0,0.4994250287485626,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,wl,random,16,0.041666666666666664,0.0,-0.041666666666666664,-0.10416666666666666,0.0,2,0,0.49347532623368834,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,wl,random,4,0.08333333333333333,0.0,-0.08333333333333333,-0.25,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,wl,random,9,0.6666666666666666,0.18518518518518517,-0.48148148148148145,-0.5925925925925926,-0.3703703703703704,9,0,0.004249787510624469,Paired sign-flip on per-problem seed-mean solved outcomes,0.4037298135093245,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,wl,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,wl,random,24,1.0,0.4583333333333333,-0.5416666666666666,-0.7083333333333334,-0.375,16,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,wl,random,37,1.0,0.7837837837837838,-0.21621621621621623,-0.3423423423423424,-0.10810810810810811,11,0,0.0012999350032498376,Paired sign-flip on per-problem seed-mean solved outcomes,0.12869356532173393,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,wl,random,219,0.8660578386605782,0.045662100456621,-0.8203957382039572,-0.8477929984779298,-0.7929984779299849,218,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,simhash,shortest_path,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,simhash,shortest_path,2,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,simhash,shortest_path,3,0.5555555555555555,0.8888888888888888,0.3333333333333333,0.0,0.6666666666666666,0,2,0.4952752362381881,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,simhash,shortest_path,16,0.7916666666666666,0.0,-0.7916666666666666,-0.9583333333333333,-0.6041666666666666,14,0,0.00024998750062496874,Paired sign-flip on per-problem seed-mean solved outcomes,0.02624868756562172,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,simhash,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,simhash,shortest_path,9,0.14814814814814814,0.2222222222222222,0.07407407407407408,-0.18518518518518517,0.33333333333333337,1,2,0.7542622868856557,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,simhash,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,simhash,shortest_path,24,0.8333333333333334,1.0,0.16666666666666666,0.041666666666666664,0.3333333333333333,0,4,0.12609369531523423,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,simhash,shortest_path,37,0.972972972972973,1.0,0.02702702702702703,0.0,0.08108108108108109,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,simhash,shortest_path,219,0.3866057838660579,1.0,0.6133942161339422,0.5555555555555556,0.6681887366818874,0,159,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,simhash,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,simhash,graphbpe,3,0.0,0.7777777777777777,0.7777777777777777,0.6666666666666666,1.0,0,3,0.24973751312434378,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,simhash,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,simhash,graphbpe,2,0.3333333333333333,1.0,0.6666666666666667,0.33333333333333337,1.0,0,2,0.5016749162541873,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,simhash,graphbpe,3,0.5555555555555555,1.0,0.4444444444444445,0.0,1.0,0,2,0.4984750762461877,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,simhash,graphbpe,16,0.7916666666666666,1.0,0.20833333333333337,0.04166666666666667,0.39583333333333337,0,4,0.12324383780810959,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,simhash,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,simhash,graphbpe,9,0.14814814814814814,0.1111111111111111,-0.03703703703703703,-0.2222222222222222,0.1111111111111111,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,simhash,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,simhash,graphbpe,24,0.8333333333333334,0.5416666666666666,-0.2916666666666667,-0.5,-0.08333333333333333,8,1,0.04074796260186991,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,simhash,graphbpe,37,0.972972972972973,0.7567567567567568,-0.21621621621621623,-0.3783783783783784,-0.08108108108108109,9,1,0.020298985050747464,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,simhash,graphbpe,219,0.3866057838660579,0.0958904109589041,-0.2907153729071537,-0.34398782343987827,-0.23892694063926995,93,4,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,simhash,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,simhash,random,2,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,simhash,random,3,0.5555555555555555,0.3333333333333333,-0.2222222222222222,-1.0,0.3333333333333333,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,simhash,random,16,0.7916666666666666,0.0,-0.7916666666666666,-0.9583333333333333,-0.6041666666666666,14,0,0.000199990000499975,Paired sign-flip on per-problem seed-mean solved outcomes,0.02119894005299735,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,simhash,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,simhash,random,9,0.14814814814814814,0.18518518518518517,0.037037037037037035,0.0,0.1111111111111111,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,simhash,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,simhash,random,24,0.8333333333333334,0.4583333333333333,-0.375,-0.5555555555555556,-0.20833333333333334,12,1,0.0008499575021248938,Paired sign-flip on per-problem seed-mean solved outcomes,0.08669566521673916,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,simhash,random,37,0.972972972972973,0.7837837837837838,-0.1891891891891892,-0.3243243243243244,-0.054054054054054064,11,1,0.013499325033748313,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,simhash,random,219,0.3866057838660579,0.045662100456621,-0.34094368340943687,-0.3942161339421613,-0.2907153729071537,112,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,shortest_path,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,shortest_path,graphbpe,3,0.0,0.7777777777777777,0.7777777777777777,0.6666666666666666,1.0,0,3,0.24678766061696916,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,shortest_path,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,shortest_path,graphbpe,2,0.0,1.0,1.0,1.0,1.0,0,2,0.504074796260187,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,shortest_path,graphbpe,3,0.8888888888888888,1.0,0.11111111111111112,0.0,0.3333333333333333,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,shortest_path,graphbpe,16,0.0,1.0,1.0,1.0,1.0,0,16,0.00014999250037498125,Paired sign-flip on per-problem seed-mean solved outcomes,0.016049197540122993,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,shortest_path,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,shortest_path,graphbpe,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,shortest_path,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,shortest_path,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.0010999450027498626,Paired sign-flip on per-problem seed-mean solved outcomes,0.11109444527773613,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,shortest_path,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.003399830008499575,Paired sign-flip on per-problem seed-mean solved outcomes,0.33318334083295836,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,shortest_path,graphbpe,219,1.0,0.0958904109589041,-0.9041095890410958,-0.9406392694063926,-0.863013698630137,198,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,shortest_path,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,shortest_path,random,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,shortest_path,random,3,0.8888888888888888,0.3333333333333333,-0.5555555555555555,-1.0,0.0,2,0,0.49627518624068795,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,shortest_path,random,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,shortest_path,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,shortest_path,random,9,0.2222222222222222,0.18518518518518517,-0.037037037037037056,-0.2592592592592593,0.18518518518518517,2,1,0.7480625968701565,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,shortest_path,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,shortest_path,random,24,1.0,0.4583333333333333,-0.5416666666666666,-0.6944444444444445,-0.375,16,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,shortest_path,random,37,1.0,0.7837837837837838,-0.21621621621621623,-0.3423423423423424,-0.10810810810810811,11,0,0.0011499425028748563,Paired sign-flip on per-problem seed-mean solved outcomes,0.11499425028748562,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,shortest_path,random,219,1.0,0.045662100456621,-0.954337899543379,-0.9726027397260274,-0.9345509893455098,218,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
