family,tokenizer,model,mode,domain,split,regime_a,regime_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
regime::random::lstm::state,random,lstm,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,gripper,validation,domain_dependent,all_domains,2,1.0,0.0,-1.0,-1.0,-1.0,2,0,0.49652517374131294,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,0.3333333333333333,-0.6666666666666666,-1.0,0.0,2,0,0.49072546372681364,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,gripper,test-extrapolation,domain_dependent,all_domains,16,0.20833333333333331,0.0,-0.20833333333333331,-0.41666666666666663,-0.041666666666666664,4,0,0.128043597820109,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.29629629629629634,0.18518518518518517,-0.1111111111111111,-0.2592592592592593,0.03703703703703703,4,1,0.3715814209289536,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.5138888888888888,0.4583333333333333,-0.05555555555555556,-0.16666666666666666,0.041666666666666664,6,4,0.42472876356182193,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7837837837837837,0.7837837837837838,6.00120553851436e-18,-0.07207207207207209,0.08108108108108109,6,3,0.888005599720014,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::state,random,lstm,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0487062404870624,0.045662100456621,-0.003044140030441402,-0.019786910197869104,0.0121765601217656,10,11,0.6278686065696715,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::state
regime::random::lstm::delta,random,lstm,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,gripper,validation,domain_dependent,all_domains,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,gripper,test-interpolation,domain_dependent,all_domains,3,0.5555555555555555,0.4444444444444444,-0.11111111111111112,-0.3333333333333333,0.3333333333333333,2,1,0.7482625868706565,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,0.5208333333333333,0.35416666666666663,-0.16666666666666669,-0.375,0.02083333333333333,7,4,0.16054197290135494,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.037037037037037035,0.2962962962962963,0,3,0.2503374831258437,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.4166666666666667,0.5138888888888888,0.09722222222222221,0.013888888888888893,0.19444444444444445,1,6,0.09159542022898855,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.6936936936936936,0.7027027027027027,0.009009009009009009,-0.018018018018018018,0.04504504504504504,1,2,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::lstm::delta
regime::random::lstm::delta,random,lstm,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.49162861491628623,0.16133942161339423,-0.3302891933028919,-0.365296803652968,-0.2952815829528158,155,3,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.000599970001499925,True,regime::random::lstm::delta
regime::random::xgboost::state,random,xgboost,state,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,gripper,validation,domain_dependent,all_domains,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,0.6666666666666666,-0.3333333333333333,-1.0,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,gripper,test-extrapolation,domain_dependent,all_domains,16,1.0,0.875,-0.125,-0.3125,0.0,2,0,0.5050247487625619,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,logistics,test-interpolation,domain_dependent,all_domains,9,0.1111111111111111,0.1111111111111111,0.0,-0.3333333333333333,0.3333333333333333,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,visitall-from-everywhere,validation,domain_dependent,all_domains,24,0.3333333333333333,0.75,0.4166666666666667,0.20833333333333334,0.625,0,10,0.0018999050047497626,Paired sign-flip on per-problem seed-mean solved outcomes,0.018999050047497627,True,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,0.7027027027027027,1.0,0.2972972972972973,0.16216216216216217,0.4594594594594595,0,11,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.010449477526123694,True,regime::random::xgboost::state
regime::random::xgboost::state,random,xgboost,state,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,0.0091324200913242,0.8127853881278538,0.8036529680365296,0.7488584474885844,0.8538812785388128,0,176,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.000599970001499925,True,regime::random::xgboost::state
regime::random::xgboost::delta,random,xgboost,delta,blocks,validation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,blocks,test-interpolation,domain_dependent,all_domains,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,blocks,test-extrapolation,domain_dependent,all_domains,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,gripper,validation,domain_dependent,all_domains,2,0.5,0.0,-0.5,-1.0,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,gripper,test-interpolation,domain_dependent,all_domains,3,1.0,0.3333333333333333,-0.6666666666666666,-1.0,0.0,2,0,0.5017249137543123,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,gripper,test-extrapolation,domain_dependent,all_domains,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,logistics,validation,domain_dependent,all_domains,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,logistics,test-interpolation,domain_dependent,all_domains,9,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,logistics,test-extrapolation,domain_dependent,all_domains,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,visitall-from-everywhere,validation,domain_dependent,all_domains,24,1.0,0.75,-0.25,-0.4166666666666667,-0.08333333333333333,6,0,0.029348532573371333,Paired sign-flip on per-problem seed-mean solved outcomes,0.29348532573371333,False,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,visitall-from-everywhere,test-interpolation,domain_dependent,all_domains,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.00359982000899955,Paired sign-flip on per-problem seed-mean solved outcomes,0.039598020098995046,True,regime::random::xgboost::delta
regime::random::xgboost::delta,random,xgboost,delta,visitall-from-everywhere,test-extrapolation,domain_dependent,all_domains,219,1.0,0.776255707762557,-0.2237442922374429,-0.2785388127853881,-0.1689497716894977,49,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.000599970001499925,True,regime::random::xgboost::delta
