regime,seed,tokenizer,model,mode,domain,split,embedding_dim,fit_strategy,result_file,num_problems,solved_rate,exec_rate,avg_plan_len
all_domains,23,simhash,xgboost,delta,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\gripper_simhash_test-interpolation_delta_results.json,3,0.3333333333333333,1.0,73.66666666666667
all_domains,23,simhash,xgboost,delta,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\gripper_simhash_test-extrapolation_delta_results.json,16,0.375,1.0,246.6875
all_domains,23,simhash,xgboost,delta,logistics,validation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\logistics_simhash_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,simhash,xgboost,delta,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\logistics_simhash_test-interpolation_delta_results.json,9,0.0,1.0,136.66666666666666
all_domains,23,simhash,xgboost,delta,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\logistics_simhash_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,simhash,xgboost,delta,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\visitall-from-everywhere_simhash_validation_delta_results.json,24,0.4583333333333333,1.0,102.83333333333333
all_domains,23,simhash,xgboost,delta,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\visitall-from-everywhere_simhash_test-interpolation_delta_results.json,37,0.7027027027027027,1.0,25.7027027027027
all_domains,23,simhash,xgboost,delta,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\simhash\xgboost_delta\visitall-from-everywhere_simhash_test-extrapolation_delta_results.json,219,0.0639269406392694,1.0,439.26027397260276
all_domains,23,shortest_path,lstm,state,blocks,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\blocks_shortest_path_validation_state_results.json,3,0.0,1.0,22.666666666666668
all_domains,23,shortest_path,lstm,state,blocks,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\blocks_shortest_path_test-interpolation_state_results.json,3,0.0,1.0,10.666666666666666
all_domains,23,shortest_path,lstm,state,blocks,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\blocks_shortest_path_test-extrapolation_state_results.json,20,0.0,1.0,114.5
all_domains,23,shortest_path,lstm,state,gripper,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\gripper_shortest_path_validation_state_results.json,2,0.0,1.0,135.0
all_domains,23,shortest_path,lstm,state,gripper,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\gripper_shortest_path_test-interpolation_state_results.json,3,0.6666666666666666,1.0,48.0
all_domains,23,shortest_path,lstm,state,gripper,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\gripper_shortest_path_test-extrapolation_state_results.json,16,0.0,1.0,310.0
all_domains,23,shortest_path,lstm,state,logistics,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\logistics_shortest_path_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,shortest_path,lstm,state,logistics,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\logistics_shortest_path_test-interpolation_state_results.json,9,0.2222222222222222,1.0,112.0
all_domains,23,shortest_path,lstm,state,logistics,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\logistics_shortest_path_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,shortest_path,lstm,state,visitall-from-everywhere,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\visitall-from-everywhere_shortest_path_validation_state_results.json,24,1.0,1.0,19.291666666666668
all_domains,23,shortest_path,lstm,state,visitall-from-everywhere,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\visitall-from-everywhere_shortest_path_test-interpolation_state_results.json,37,1.0,1.0,9.135135135135135
all_domains,23,shortest_path,lstm,state,visitall-from-everywhere,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_state\visitall-from-everywhere_shortest_path_test-extrapolation_state_results.json,219,1.0,1.0,61.68036529680365
all_domains,23,shortest_path,lstm,delta,blocks,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\blocks_shortest_path_validation_delta_results.json,3,0.0,1.0,16.0
all_domains,23,shortest_path,lstm,delta,blocks,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\blocks_shortest_path_test-interpolation_delta_results.json,3,0.0,1.0,11.333333333333334
all_domains,23,shortest_path,lstm,delta,blocks,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\blocks_shortest_path_test-extrapolation_delta_results.json,20,0.0,1.0,93.4
all_domains,23,shortest_path,lstm,delta,gripper,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\gripper_shortest_path_validation_delta_results.json,2,0.5,1.0,41.0
all_domains,23,shortest_path,lstm,delta,gripper,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\gripper_shortest_path_test-interpolation_delta_results.json,3,0.6666666666666666,1.0,34.333333333333336
all_domains,23,shortest_path,lstm,delta,gripper,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\gripper_shortest_path_test-extrapolation_delta_results.json,16,0.0625,1.0,291.5625
all_domains,23,shortest_path,lstm,delta,logistics,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\logistics_shortest_path_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,shortest_path,lstm,delta,logistics,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\logistics_shortest_path_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,111.77777777777777
all_domains,23,shortest_path,lstm,delta,logistics,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\logistics_shortest_path_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,shortest_path,lstm,delta,visitall-from-everywhere,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\visitall-from-everywhere_shortest_path_validation_delta_results.json,24,0.875,1.0,27.666666666666668
all_domains,23,shortest_path,lstm,delta,visitall-from-everywhere,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\visitall-from-everywhere_shortest_path_test-interpolation_delta_results.json,37,1.0,1.0,9.64864864864865
all_domains,23,shortest_path,lstm,delta,visitall-from-everywhere,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\lstm_delta\visitall-from-everywhere_shortest_path_test-extrapolation_delta_results.json,219,0.9771689497716894,1.0,78.36986301369863
all_domains,23,shortest_path,xgboost,state,blocks,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\blocks_shortest_path_validation_state_results.json,3,0.0,1.0,100.0
all_domains,23,shortest_path,xgboost,state,blocks,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\blocks_shortest_path_test-interpolation_state_results.json,3,0.0,1.0,29.333333333333332
all_domains,23,shortest_path,xgboost,state,blocks,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\blocks_shortest_path_test-extrapolation_state_results.json,20,0.0,1.0,50.6
all_domains,23,shortest_path,xgboost,state,gripper,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\gripper_shortest_path_validation_state_results.json,2,1.0,1.0,37.0
all_domains,23,shortest_path,xgboost,state,gripper,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\gripper_shortest_path_test-interpolation_state_results.json,3,0.6666666666666666,1.0,46.666666666666664
all_domains,23,shortest_path,xgboost,state,gripper,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\gripper_shortest_path_test-extrapolation_state_results.json,16,0.625,1.0,166.25
all_domains,23,shortest_path,xgboost,state,logistics,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\logistics_shortest_path_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,shortest_path,xgboost,state,logistics,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\logistics_shortest_path_test-interpolation_state_results.json,9,0.2222222222222222,1.0,111.55555555555556
all_domains,23,shortest_path,xgboost,state,logistics,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\logistics_shortest_path_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,shortest_path,xgboost,state,visitall-from-everywhere,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_validation_state_results.json,24,1.0,1.0,18.833333333333332
all_domains,23,shortest_path,xgboost,state,visitall-from-everywhere,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_test-interpolation_state_results.json,37,1.0,1.0,8.972972972972974
all_domains,23,shortest_path,xgboost,state,visitall-from-everywhere,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_test-extrapolation_state_results.json,219,0.9680365296803652,1.0,72.1917808219178
all_domains,23,shortest_path,xgboost,delta,blocks,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\blocks_shortest_path_validation_delta_results.json,3,0.0,1.0,100.0
all_domains,23,shortest_path,xgboost,delta,blocks,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\blocks_shortest_path_test-interpolation_delta_results.json,3,0.0,1.0,28.666666666666668
all_domains,23,shortest_path,xgboost,delta,blocks,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\blocks_shortest_path_test-extrapolation_delta_results.json,20,0.0,1.0,106.4
all_domains,23,shortest_path,xgboost,delta,gripper,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\gripper_shortest_path_validation_delta_results.json,2,0.5,1.0,124.5
all_domains,23,shortest_path,xgboost,delta,gripper,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\gripper_shortest_path_test-interpolation_delta_results.json,3,1.0,1.0,19.0
all_domains,23,shortest_path,xgboost,delta,gripper,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\gripper_shortest_path_test-extrapolation_delta_results.json,16,0.0,1.0,214.75
all_domains,23,shortest_path,xgboost,delta,logistics,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\logistics_shortest_path_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,shortest_path,xgboost,delta,logistics,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\logistics_shortest_path_test-interpolation_delta_results.json,9,0.0,1.0,133.66666666666666
all_domains,23,shortest_path,xgboost,delta,logistics,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\logistics_shortest_path_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,shortest_path,xgboost,delta,visitall-from-everywhere,validation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_validation_delta_results.json,24,1.0,1.0,18.833333333333332
all_domains,23,shortest_path,xgboost,delta,visitall-from-everywhere,test-interpolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_test-interpolation_delta_results.json,37,1.0,1.0,8.513513513513514
all_domains,23,shortest_path,xgboost,delta,visitall-from-everywhere,test-extrapolation,55,pooled,outputs\all_domains\results\seed_23\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_test-extrapolation_delta_results.json,219,1.0,1.0,61.210045662100455
all_domains,23,graphbpe,lstm,state,blocks,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\blocks_graphbpe_validation_state_results.json,3,0.0,1.0,100.0
all_domains,23,graphbpe,lstm,state,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\blocks_graphbpe_test-interpolation_state_results.json,3,0.6666666666666666,1.0,42.0
all_domains,23,graphbpe,lstm,state,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\blocks_graphbpe_test-extrapolation_state_results.json,20,0.0,1.0,125.0
all_domains,23,graphbpe,lstm,state,gripper,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\gripper_graphbpe_validation_state_results.json,2,1.0,1.0,39.0
all_domains,23,graphbpe,lstm,state,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\gripper_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,21.0
all_domains,23,graphbpe,lstm,state,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\gripper_graphbpe_test-extrapolation_state_results.json,16,1.0,1.0,109.0
all_domains,23,graphbpe,lstm,state,logistics,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\logistics_graphbpe_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,graphbpe,lstm,state,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\logistics_graphbpe_test-interpolation_state_results.json,9,0.1111111111111111,1.0,124.66666666666667
all_domains,23,graphbpe,lstm,state,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\logistics_graphbpe_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,graphbpe,lstm,state,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,23,graphbpe,lstm,state,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
all_domains,23,graphbpe,lstm,state,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,23,graphbpe,lstm,delta,blocks,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,69.33333333333333
all_domains,23,graphbpe,lstm,delta,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,0.6666666666666666,1.0,46.666666666666664
all_domains,23,graphbpe,lstm,delta,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,89.2
all_domains,23,graphbpe,lstm,delta,gripper,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,45.0
all_domains,23,graphbpe,lstm,delta,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,21.0
all_domains,23,graphbpe,lstm,delta,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,0.75,1.0,196.75
all_domains,23,graphbpe,lstm,delta,logistics,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,graphbpe,lstm,delta,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,124.66666666666667
all_domains,23,graphbpe,lstm,delta,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,graphbpe,lstm,delta,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,23,graphbpe,lstm,delta,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
all_domains,23,graphbpe,lstm,delta,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-extrapolation_delta_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,23,graphbpe,xgboost,state,blocks,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\blocks_graphbpe_validation_state_results.json,3,0.0,1.0,64.66666666666667
all_domains,23,graphbpe,xgboost,state,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\blocks_graphbpe_test-interpolation_state_results.json,3,0.6666666666666666,1.0,15.333333333333334
all_domains,23,graphbpe,xgboost,state,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\blocks_graphbpe_test-extrapolation_state_results.json,20,0.0,1.0,109.3
all_domains,23,graphbpe,xgboost,state,gripper,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\gripper_graphbpe_validation_state_results.json,2,1.0,1.0,37.0
all_domains,23,graphbpe,xgboost,state,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\gripper_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,19.0
all_domains,23,graphbpe,xgboost,state,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\gripper_graphbpe_test-extrapolation_state_results.json,16,1.0,1.0,107.0
all_domains,23,graphbpe,xgboost,state,logistics,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\logistics_graphbpe_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,graphbpe,xgboost,state,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\logistics_graphbpe_test-interpolation_state_results.json,9,0.2222222222222222,1.0,117.11111111111111
all_domains,23,graphbpe,xgboost,state,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\logistics_graphbpe_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,graphbpe,xgboost,state,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,23,graphbpe,xgboost,state,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
all_domains,23,graphbpe,xgboost,state,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,23,graphbpe,xgboost,delta,blocks,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,82.0
all_domains,23,graphbpe,xgboost,delta,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,18.0
all_domains,23,graphbpe,xgboost,delta,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,101.9
all_domains,23,graphbpe,xgboost,delta,gripper,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,37.0
all_domains,23,graphbpe,xgboost,delta,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,19.0
all_domains,23,graphbpe,xgboost,delta,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,1.0,1.0,107.0
all_domains,23,graphbpe,xgboost,delta,logistics,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,graphbpe,xgboost,delta,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,117.11111111111111
all_domains,23,graphbpe,xgboost,delta,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,graphbpe,xgboost,delta,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,23,graphbpe,xgboost,delta,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
all_domains,23,graphbpe,xgboost,delta,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_23\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_test-extrapolation_delta_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,23,random,lstm,state,blocks,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\blocks_random_validation_state_results.json,3,0.0,1.0,82.66666666666667
all_domains,23,random,lstm,state,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\blocks_random_test-interpolation_state_results.json,3,0.0,1.0,82.0
all_domains,23,random,lstm,state,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\blocks_random_test-extrapolation_state_results.json,20,0.0,1.0,124.2
all_domains,23,random,lstm,state,gripper,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\gripper_random_validation_state_results.json,2,0.0,1.0,135.0
all_domains,23,random,lstm,state,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\gripper_random_test-interpolation_state_results.json,3,0.3333333333333333,1.0,74.33333333333333
all_domains,23,random,lstm,state,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\gripper_random_test-extrapolation_state_results.json,16,0.0,1.0,305.5
all_domains,23,random,lstm,state,logistics,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\logistics_random_validation_state_results.json,4,0.0,1.0,150.0
all_domains,23,random,lstm,state,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\logistics_random_test-interpolation_state_results.json,9,0.1111111111111111,1.0,116.77777777777777
all_domains,23,random,lstm,state,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\logistics_random_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,random,lstm,state,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\visitall-from-everywhere_random_validation_state_results.json,24,0.4583333333333333,1.0,98.58333333333333
all_domains,23,random,lstm,state,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\visitall-from-everywhere_random_test-interpolation_state_results.json,37,0.8108108108108109,1.0,22.054054054054053
all_domains,23,random,lstm,state,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_state\visitall-from-everywhere_random_test-extrapolation_state_results.json,219,0.0182648401826484,1.0,320.42922374429224
all_domains,23,random,lstm,delta,blocks,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\blocks_random_validation_delta_results.json,3,0.0,1.0,55.333333333333336
all_domains,23,random,lstm,delta,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\blocks_random_test-interpolation_delta_results.json,3,0.0,1.0,19.333333333333332
all_domains,23,random,lstm,delta,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\blocks_random_test-extrapolation_delta_results.json,20,0.0,1.0,117.6
all_domains,23,random,lstm,delta,gripper,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\gripper_random_validation_delta_results.json,2,1.0,1.0,58.0
all_domains,23,random,lstm,delta,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\gripper_random_test-interpolation_delta_results.json,3,0.3333333333333333,1.0,14.333333333333334
all_domains,23,random,lstm,delta,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\gripper_random_test-extrapolation_delta_results.json,16,0.6875,1.0,163.5625
all_domains,23,random,lstm,delta,logistics,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\logistics_random_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,23,random,lstm,delta,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\logistics_random_test-interpolation_delta_results.json,9,0.3333333333333333,1.0,108.33333333333333
all_domains,23,random,lstm,delta,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\logistics_random_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,23,random,lstm,delta,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\visitall-from-everywhere_random_validation_delta_results.json,24,0.4583333333333333,1.0,101.375
all_domains,23,random,lstm,delta,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\visitall-from-everywhere_random_test-interpolation_delta_results.json,37,0.7027027027027027,1.0,24.45945945945946
all_domains,23,random,lstm,delta,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\lstm_delta\visitall-from-everywhere_random_test-extrapolation_delta_results.json,219,0.0776255707762557,1.0,360.91324200913243
all_domains,23,random,xgboost,state,blocks,validation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\blocks_random_validation_state_results.json,3,0.0,1.0,100.0
all_domains,23,random,xgboost,state,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\blocks_random_test-interpolation_state_results.json,3,0.0,1.0,26.666666666666668
all_domains,23,random,xgboost,state,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_23\random\xgboost_state\blocks_random_test-extrapolation_state_results.json,20,0.0,1.0,125.0
